NAT_ID,AUTH_ID,NAME,FEATURE,CATEGORY,GROUP,LATITUDE,LONGITUDE,AUTHORITY,SUPPLY_DATE,WKT,STATUS
TAS_12927D,12927D,Cambridge Aerodrome,AIRPORT,AIR,TRANSPORT,-42.82705,147.47737,TAS,2025-12-14,POINT (147.47737 -42.82705),gazetted
TAS_42239D,42239D,Cranbourn Airfield,LANDING AREA,AIR,TRANSPORT,-41.15544,147.00991,TAS,2025-12-14,POINT (147.00991 -41.15544),gazetted
TAS_2840Y,2840Y,Devonport Airport,AIRPORT,AIR,TRANSPORT,-41.16965,146.42424,TAS,2025-12-14,POINT (146.42424 -41.16965),gazetted
TAS_17165L,17165L,Flinders Island Airport,AIRPORT,AIR,TRANSPORT,-40.09418,147.99363,TAS,2025-12-14,POINT (147.99363 -40.09418),gazetted
TAS_42957G,42957G,George Town Airport,AIRPORT,AIR,TRANSPORT,-41.07948,146.84111,TAS,2025-12-14,POINT (146.84111 -41.07948),gazetted
TAS_11917E,11917E,Hobart Airport,AIRPORT,AIR,TRANSPORT,-42.83604,147.50408,TAS,2025-12-14,POINT (147.50408 -42.83604),gazetted
TAS_46530H,46530H,Killiecrankie Airfield,LANDING AREA,AIR,TRANSPORT,-39.84941,147.85997,TAS,2025-12-14,POINT (147.85997 -39.84941),gazetted
TAS_16499T,16499T,King Island Airport,AIRPORT,AIR,TRANSPORT,-39.87778,143.88276,TAS,2025-12-14,POINT (143.88276 -39.87778),gazetted
TAS_42237C,42237C,Lady Barron Aerodrome,AIRPORT,AIR,TRANSPORT,-40.1965,148.24413,TAS,2025-12-14,POINT (148.24413 -40.1965),gazetted
TAS_11615W,11615W,Launceston Airport,AIRPORT,AIR,TRANSPORT,-41.54346,147.21161,TAS,2025-12-14,POINT (147.21161 -41.54346),gazetted
TAS_42238P,42238P,Murray Holloway Airfield,LANDING AREA,AIR,TRANSPORT,-40.20247,148.23414,TAS,2025-12-14,POINT (148.23414 -40.20247),gazetted
TAS_17962F,17962F,Queenstown Aerodrome,AIRPORT,AIR,TRANSPORT,-42.07544,145.52884,TAS,2025-12-14,POINT (145.52884 -42.07544),gazetted
TAS_17459T,17459T,Reg Munro Airfield,LANDING AREA,AIR,TRANSPORT,-40.38919,148.01416,TAS,2025-12-14,POINT (148.01416 -40.38919),gazetted
TAS_1595L,1595L,Smithton Aerodrome,AIRPORT,AIR,TRANSPORT,-40.83408,145.08709,TAS,2025-12-14,POINT (145.08709 -40.83408),gazetted
TAS_22404C,22404C,St Helens Aerodrome,AIRPORT,AIR,TRANSPORT,-41.3384,148.29072,TAS,2025-12-14,POINT (148.29072 -41.3384),gazetted
TAS_18569D,18569D,Strahan Aerodrome,AIRPORT,AIR,TRANSPORT,-42.16166,145.28822,TAS,2025-12-14,POINT (145.28822 -42.16166),gazetted
TAS_48844R,48844R,Waratah Airstrip,LANDING AREA,AIR,TRANSPORT,-41.44877847,145.5481946,TAS,2025-12-14,POINT (145.548195 -41.448778),gazetted
TAS_2339R,2339R,Wynyard Airport,AIRPORT,AIR,TRANSPORT,-40.99883,145.7359,TAS,2025-12-14,POINT (145.7359 -40.99883),gazetted
TAS_22690E,22690E,Zeehan Airstrip,LANDING AREA,AIR,TRANSPORT,-41.88674,145.35116,TAS,2025-12-14,POINT (145.35116 -41.88674),gazetted
TAS_4641T,4641T,Devils Kitchen,CAVE,LANDFORM,TERRAIN,-43.04414,147.95023,TAS,2025-12-14,POINT (147.95023 -43.04414),gazetted
TAS_21964J,21964J,Keyhole,CAVE,LANDFORM,TERRAIN,-42.6634,148.1165,TAS,2025-12-14,POINT (148.1165 -42.6634),gazetted
TAS_12121M,12121M,Tasmans Arch,CAVE,LANDFORM,TERRAIN,-43.0423,147.9514,TAS,2025-12-14,POINT (147.9514 -43.0423),gazetted
TAS_23581L,23581L,Wright Arches,CAVE,LANDFORM,TERRAIN,-42.62145,146.34084,TAS,2025-12-14,POINT (146.34084 -42.62145),gazetted
TAS_5224Y,5224Y,Adams Cut,CANAL,WATERWAY,HYDROLOGY,-41.00669,147.45914,TAS,2025-12-14,POINT (147.45914 -41.00669),gazetted
TAS_20190S,20190S,Allsops Drain,CANAL,WATERWAY,HYDROLOGY,-41.58132,146.55044,TAS,2025-12-14,POINT (146.55044 -41.58132),gazetted
TAS_19764E,19764E,Augusta Spillway,CANAL,WATERWAY,HYDROLOGY,-41.8712,146.51363,TAS,2025-12-14,POINT (146.51363 -41.8712),gazetted
TAS_10777T,10777T,Beehive Canal,CANAL,WATERWAY,HYDROLOGY,-42.19274,146.08663,TAS,2025-12-14,POINT (146.08663 -42.19274),gazetted
TAS_17728G,17728G,Bradys Canal,CANAL,WATERWAY,HYDROLOGY,-42.26177,146.50709,TAS,2025-12-14,POINT (146.50709 -42.26177),gazetted
TAS_15411S,15411S,Briseis Race,CANAL,WATERWAY,HYDROLOGY,-41.19546,147.74182,TAS,2025-12-14,POINT (147.74182 -41.19546),gazetted
TAS_10778X,10778X,Bronte Canal,CANAL,WATERWAY,HYDROLOGY,-42.14071,146.50607,TAS,2025-12-14,POINT (146.50607 -42.14071),gazetted
TAS_23132C,23132C,Bronte Flume,CANAL,WATERWAY,HYDROLOGY,-42.10967,146.49745,TAS,2025-12-14,POINT (146.49745 -42.10967),gazetted
TAS_4387A,4387A,Clarence Pipeline,WATER PIPELINE,WATER INFRASTRUCTURE,HYDROLOGY,-42.17765,146.4073,TAS,2025-12-14,POINT (146.4073 -42.17765),gazetted
TAS_13131L,13131L,Dee Tunnel,CANAL,WATERWAY,HYDROLOGY,-42.24158,146.54508,TAS,2025-12-14,POINT (146.54508 -42.24158),gazetted
TAS_6135P,6135P,Denison Canal,CANAL,WATERWAY,HYDROLOGY,-42.89141,147.80517,TAS,2025-12-14,POINT (147.80517 -42.89141),gazetted
TAS_15477L,15477L,Garibaldi Race,CANAL,WATERWAY,HYDROLOGY,-41.1054,147.93518,TAS,2025-12-14,POINT (147.93518 -41.1054),gazetted
TAS_14589L,14589L,Georges Bay Race,CANAL,WATERWAY,HYDROLOGY,-41.32417,148.16445,TAS,2025-12-14,POINT (148.16445 -41.32417),gazetted
TAS_22424L,22424L,Henty Canal,CANAL,WATERWAY,HYDROLOGY,-41.90568,145.57418,TAS,2025-12-14,POINT (145.57418 -41.90568),gazetted
TAS_13578K,13578K,Kermodes Drain,CANAL,WATERWAY,HYDROLOGY,-42.13804,147.14781,TAS,2025-12-14,POINT (147.14781 -42.13804),gazetted
TAS_23351D,23351D,Liapootah Tunnel,CANAL,WATERWAY,HYDROLOGY,-42.34627,146.48991,TAS,2025-12-14,POINT (146.48991 -42.34627),gazetted
TAS_1902A,1902A,Liawenee Canal,CANAL,WATERWAY,HYDROLOGY,-41.90084,146.63583,TAS,2025-12-14,POINT (146.63583 -41.90084),gazetted
TAS_13271P,13271P,McPartlan Canal,CANAL,WATERWAY,HYDROLOGY,-42.84794,146.19404,TAS,2025-12-14,POINT (146.19404 -42.84794),gazetted
TAS_1373D,1373D,Monpeelyata Canal,CANAL,WATERWAY,HYDROLOGY,-42.03589,146.65972,TAS,2025-12-14,POINT (146.65972 -42.03589),gazetted
TAS_23358T,23358T,Mossy Marsh Canal,CANAL,WATERWAY,HYDROLOGY,-42.27785,146.37038,TAS,2025-12-14,POINT (146.37038 -42.27785),gazetted
TAS_23359X,23359X,Mossy Marsh Tunnel,CANAL,WATERWAY,HYDROLOGY,-42.27645,146.3491,TAS,2025-12-14,POINT (146.3491 -42.27645),gazetted
TAS_17922L,17922L,Mount Cameron Race,CANAL,WATERWAY,HYDROLOGY,-41.00952,148.06356,TAS,2025-12-14,POINT (148.06356 -41.00952),gazetted
TAS_17341L,17341L,Nelsons Drain,CANAL,WATERWAY,HYDROLOGY,-40.11051,148.19479,TAS,2025-12-14,POINT (148.19479 -40.11051),gazetted
TAS_15571G,15571G,Pioneer Race,CANAL,WATERWAY,HYDROLOGY,-41.12263,147.91222,TAS,2025-12-14,POINT (147.91222 -41.12263),gazetted
TAS_16784G,16784G,Ralphs Bay Canal,CANAL,WATERWAY,HYDROLOGY,-42.9122,147.48971,TAS,2025-12-14,POINT (147.48971 -42.9122),gazetted
TAS_14680A,14680A,Royal Ruby Race,CANAL,WATERWAY,HYDROLOGY,-41.27643,148.12931,TAS,2025-12-14,POINT (148.12931 -41.27643),gazetted
TAS_10783P,10783P,Rufus Canal,CANAL,WATERWAY,HYDROLOGY,-42.16755,146.12802,TAS,2025-12-14,POINT (146.12802 -42.16755),gazetted
TAS_14692J,14692J,Siamese Race,CANAL,WATERWAY,HYDROLOGY,-41.28978,148.06154,TAS,2025-12-14,POINT (148.06154 -41.28978),gazetted
TAS_17689D,17689D,Sophia Tunnel,CANAL,WATERWAY,HYDROLOGY,-41.77793,145.66005,TAS,2025-12-14,POINT (145.66005 -41.77793),gazetted
TAS_3584R,3584R,Southern Regional Water Supply Pipeline,WATER PIPELINE,WATER INFRASTRUCTURE,HYDROLOGY,-42.81768,147.33705,TAS,2025-12-14,POINT (147.33705 -42.81768),gazetted
TAS_19629M,19629M,Tamar Cut,CANAL,WATERWAY,HYDROLOGY,-41.41171,147.11725,TAS,2025-12-14,POINT (147.11725 -41.41171),gazetted
TAS_23375X,23375X,Tarraleah Canal No 1,CANAL,WATERWAY,HYDROLOGY,-42.28789,146.33562,TAS,2025-12-14,POINT (146.33562 -42.28789),gazetted
TAS_23376A,23376A,Tarraleah Canal No 2,CANAL,WATERWAY,HYDROLOGY,-42.26647,146.27526,TAS,2025-12-14,POINT (146.27526 -42.26647),gazetted
TAS_21999K,21999K,Tunnel Inlet,CANAL,WATERWAY,HYDROLOGY,-42.24761,146.56604,TAS,2025-12-14,POINT (146.56604 -42.24761),gazetted
TAS_15634E,15634E,Valley Race,CANAL,WATERWAY,HYDROLOGY,-41.14562,147.79438,TAS,2025-12-14,POINT (147.79438 -41.14562),gazetted
TAS_4388C,4388C,Wentworth Canal,CANAL,WATERWAY,HYDROLOGY,-42.25413,146.40019,TAS,2025-12-14,POINT (146.40019 -42.25413),gazetted
TAS_22432L,22432L,White Spur Canal,CANAL,WATERWAY,HYDROLOGY,-41.88747,145.54101,TAS,2025-12-14,POINT (145.54101 -41.88747),gazetted
TAS_12812C,12812C,Woodwards Canal,CANAL,WATERWAY,HYDROLOGY,-42.21933,146.48259,TAS,2025-12-14,POINT (146.48259 -42.21933),gazetted
TAS_7510B,7510B,Abels Bay,BAY,WATERBODY,HYDROLOGY,-43.23294,147.09654,TAS,2025-12-14,POINT (147.09654 -43.23294),gazetted
TAS_10667F,10667F,Acton Bay,BAY,WATERBODY,HYDROLOGY,-40.78052,145.03171,TAS,2025-12-14,POINT (145.03171 -40.78052),gazetted
TAS_4479J,4479J,Adams Bay,BAY,WATERBODY,HYDROLOGY,-43.17862,147.36404,TAS,2025-12-14,POINT (147.36404 -43.17862),gazetted
TAS_15300C,15300C,Adams Bay,BAY,WATERBODY,HYDROLOGY,-42.72883,146.28686,TAS,2025-12-14,POINT (146.28686 -42.72883),gazetted
TAS_3841T,3841T,Adelaide Bay,BAY,WATERBODY,HYDROLOGY,-40.23,148.23166,TAS,2025-12-14,POINT (148.23166 -40.23),gazetted
TAS_1491R,1491R,Adventure Bay,BAY,WATERBODY,HYDROLOGY,-43.2979,147.37412,TAS,2025-12-14,POINT (147.37412 -43.2979),gazetted
TAS_7302G,7302G,Aerial Cove,BAY,WATERBODY,HYDROLOGY,-54.49126,158.93845,TAS,2025-12-14,POINT (158.93845 -54.49126),gazetted
TAS_35636K,35636K,Aeroplane Corner,BAY,WATERBODY,HYDROLOGY,-40.42697,144.78943,TAS,2025-12-14,POINT (144.78943 -40.42697),gazetted
TAS_4146J,4146J,Ahrberg Bay,BAY,WATERBODY,HYDROLOGY,-41.7241,144.95513,TAS,2025-12-14,POINT (144.95513 -41.7241),gazetted
TAS_6145T,6145T,Aladdin Bay,BAY,WATERBODY,HYDROLOGY,-43.33264,146.00186,TAS,2025-12-14,POINT (146.00186 -43.33264),gazetted
TAS_17701F,17701F,Alanvale Bay,BAY,WATERBODY,HYDROLOGY,-41.80174,146.68336,TAS,2025-12-14,POINT (146.68336 -41.80174),gazetted
TAS_1495C,1495C,Alexanders Bay,BAY,WATERBODY,HYDROLOGY,-43.13752,147.31325,TAS,2025-12-14,POINT (147.31325 -43.13752),gazetted
TAS_10539L,10539L,Alfhild Bight,BAY,WATERBODY,HYDROLOGY,-43.23089,145.80653,TAS,2025-12-14,POINT (145.80653 -43.23089),gazetted
TAS_18839R,18839R,Alginate Bay,BAY,WATERBODY,HYDROLOGY,-42.54158,147.91459,TAS,2025-12-14,POINT (147.91459 -42.54158),gazetted
TAS_35685G,35685G,Alomes Gulch,BAY,WATERBODY,HYDROLOGY,-43.64335,146.27979,TAS,2025-12-14,POINT (146.27979 -43.64335),gazetted
TAS_3636H,3636H,Amy Harbour,BAY,WATERBODY,HYDROLOGY,-43.54351,146.10961,TAS,2025-12-14,POINT (146.10961 -43.54351),gazetted
TAS_3637K,3637K,Anchorage Cove,BAY,WATERBODY,HYDROLOGY,-43.52595,146.324,TAS,2025-12-14,POINT (146.324 -43.52595),gazetted
TAS_1857B,1857B,Anderson Bay,BAY,WATERBODY,HYDROLOGY,-40.93775,147.48433,TAS,2025-12-14,POINT (147.48433 -40.93775),gazetted
TAS_18577D,18577D,Andrews Bay,BAY,WATERBODY,HYDROLOGY,-42.18771,147.13982,TAS,2025-12-14,POINT (147.13982 -42.18771),gazetted
TAS_7397L,7397L,Ann Bay,BAY,WATERBODY,HYDROLOGY,-40.89287,144.67879,TAS,2025-12-14,POINT (144.67879 -40.89287),gazetted
TAS_23012H,23012H,Annes Bay,BAY,WATERBODY,HYDROLOGY,-40.67206,144.74135,TAS,2025-12-14,POINT (144.74135 -40.67206),gazetted
TAS_16900D,16900D,Anniversary Bay,BAY,WATERBODY,HYDROLOGY,-40.89807,145.54198,TAS,2025-12-14,POINT (145.54198 -40.89807),gazetted
TAS_1624K,1624K,Ansons Bay,BAY,WATERBODY,HYDROLOGY,-41.04637,148.27419,TAS,2025-12-14,POINT (148.27419 -41.04637),gazetted
TAS_1668N,1668N,Apollo Bay,BAY,WATERBODY,HYDROLOGY,-43.15233,147.28856,TAS,2025-12-14,POINT (147.28856 -43.15233),gazetted
TAS_3799D,3799D,Arthur Bay,BAY,WATERBODY,HYDROLOGY,-40.05536,147.92743,TAS,2025-12-14,POINT (147.92743 -40.05536),gazetted
TAS_3231H,3231H,Austins Ferry Bay,BAY,WATERBODY,HYDROLOGY,-42.77959,147.2567,TAS,2025-12-14,POINT (147.2567 -42.77959),gazetted
TAS_12829Y,12829Y,Axe Handle Bay,BAY,WATERBODY,HYDROLOGY,-42.23329,147.77769,TAS,2025-12-14,POINT (147.77769 -42.23329),gazetted
TAS_17154E,17154E,Back Bay,BAY,WATERBODY,HYDROLOGY,-40.17561,147.97959,TAS,2025-12-14,POINT (147.97959 -40.17561),gazetted
TAS_13679X,13679X,Bacons Bay,BAY,WATERBODY,HYDROLOGY,-42.32093,147.3872,TAS,2025-12-14,POINT (147.3872 -42.32093),gazetted
TAS_3842X,3842X,Badger Corner,BAY,WATERBODY,HYDROLOGY,-40.24424,148.18573,TAS,2025-12-14,POINT (148.18573 -40.24424),gazetted
TAS_7398N,7398N,Badger Cove,BAY,WATERBODY,HYDROLOGY,-43.09702,147.71982,TAS,2025-12-14,POINT (147.71982 -43.09702),gazetted
TAS_10480E,10480E,Barbers Corner,BAY,WATERBODY,HYDROLOGY,-43.63535,146.8682,TAS,2025-12-14,POINT (146.8682 -43.63535),gazetted
TAS_6549R,6549R,Barilla Bay,BAY,WATERBODY,HYDROLOGY,-42.82056,147.48788,TAS,2025-12-14,POINT (147.48788 -42.82056),gazetted
TAS_1670A,1670A,Barnes Bay,BAY,WATERBODY,HYDROLOGY,-43.13217,147.33387,TAS,2025-12-14,POINT (147.33387 -43.13217),gazetted
TAS_11131Y,11131Y,Barney Wards Bay,BAY,WATERBODY,HYDROLOGY,-42.05383,148.17207,TAS,2025-12-14,POINT (148.17207 -42.05383),gazetted
TAS_7511D,7511D,Barretts Bay,BAY,WATERBODY,HYDROLOGY,-43.25544,147.06591,TAS,2025-12-14,POINT (147.06591 -43.25544),gazetted
TAS_2177M,2177M,Basket Bay,BAY,WATERBODY,HYDROLOGY,-43.19212,147.84393,TAS,2025-12-14,POINT (147.84393 -43.19212),gazetted
TAS_17210K,17210K,Bates Bay,BAY,WATERBODY,HYDROLOGY,-40.27789,148.28494,TAS,2025-12-14,POINT (148.28494 -40.27789),gazetted
TAS_3638M,3638M,Bathurst Harbour,BAY,WATERBODY,HYDROLOGY,-43.34203,146.18091,TAS,2025-12-14,POINT (146.18091 -43.34203),gazetted
TAS_7790H,7790H,Battery Bay,BAY,WATERBODY,HYDROLOGY,-40.45029,148.18218,TAS,2025-12-14,POINT (148.18218 -40.45029),gazetted
TAS_7303J,7303J,Bauer Bay,BAY,WATERBODY,HYDROLOGY,-54.55357,158.868,TAS,2025-12-14,POINT (158.868 -54.55357),gazetted
TAS_1625M,1625M,Bay of Fires,BAY,WATERBODY,HYDROLOGY,-41.13214,148.31857,TAS,2025-12-14,POINT (148.31857 -41.13214),gazetted
TAS_10355R,10355R,Bay of Islands,BAY,WATERBODY,HYDROLOGY,-43.40901,147.35434,TAS,2025-12-14,POINT (147.35434 -43.40901),gazetted
TAS_17024F,17024F,Beach Bay,BAY,WATERBODY,HYDROLOGY,-39.64139,147.99081,TAS,2025-12-14,POINT (147.99081 -39.64139),gazetted
TAS_2682D,2682D,Beaching Bay,BAY,WATERBODY,HYDROLOGY,-42.61335,148.13633,TAS,2025-12-14,POINT (148.13633 -42.61335),gazetted
TAS_10356T,10356T,Beaufort Bay,BAY,WATERBODY,HYDROLOGY,-43.47452,147.24397,TAS,2025-12-14,POINT (147.24397 -43.47452),gazetted
TAS_5269E,5269E,Beauty Bay,BAY,WATERBODY,HYDROLOGY,-41.3322,148.25747,TAS,2025-12-14,POINT (148.25747 -41.3322),gazetted
TAS_3232K,3232K,Beauty Bay,BAY,WATERBODY,HYDROLOGY,-42.85189,147.34707,TAS,2025-12-14,POINT (147.34707 -42.85189),gazetted
TAS_1363Y,1363Y,Becketts Bay,BAY,WATERBODY,HYDROLOGY,-41.968,146.75475,TAS,2025-12-14,POINT (146.75475 -41.968),gazetted
TAS_3233M,3233M,Beedhams Bay,BAY,WATERBODY,HYDROLOGY,-42.78562,147.25406,TAS,2025-12-14,POINT (147.25406 -42.78562),gazetted
TAS_10956C,10956C,Beetree Bay,BAY,WATERBODY,HYDROLOGY,-41.99703,147.8287,TAS,2025-12-14,POINT (147.8287 -41.99703),gazetted
TAS_12830G,12830G,Beginners Bay,BAY,WATERBODY,HYDROLOGY,-42.09457,146.76242,TAS,2025-12-14,POINT (146.76242 -42.09457),gazetted
TAS_13277E,13277E,Bell Basin,BAY,WATERBODY,HYDROLOGY,-42.80084,146.01647,TAS,2025-12-14,POINT (146.01647 -42.80084),gazetted
TAS_1428B,1428B,Bell Bay,BAY,WATERBODY,HYDROLOGY,-41.13384,146.87777,TAS,2025-12-14,POINT (146.87777 -41.13384),gazetted
TAS_12655J,12655J,Bellas Hole,BAY,WATERBODY,HYDROLOGY,-40.90225,144.65017,TAS,2025-12-14,POINT (144.65017 -40.90225),gazetted
TAS_12012B,12012B,Bellettes Bay,BAY,WATERBODY,HYDROLOGY,-42.93882,147.82641,TAS,2025-12-14,POINT (147.82641 -42.93882),gazetted
TAS_22494T,22494T,Benneworth Corner,BAY,WATERBODY,HYDROLOGY,-42.10235,146.90793,TAS,2025-12-14,POINT (146.90793 -42.10235),gazetted
TAS_3419L,3419L,Berriedale Bay,BAY,WATERBODY,HYDROLOGY,-42.81372,147.25886,TAS,2025-12-14,POINT (147.25886 -42.81372),gazetted
TAS_6550B,6550B,Betsys Bay,BAY,WATERBODY,HYDROLOGY,-42.28476,145.26085,TAS,2025-12-14,POINT (145.26085 -42.28476),gazetted
TAS_6911X,6911X,Big Bay,BAY,WATERBODY,HYDROLOGY,-41.14519,146.90986,TAS,2025-12-14,POINT (146.90986 -41.14519),gazetted
TAS_12465T,12465T,Big Bay,BAY,WATERBODY,HYDROLOGY,-40.76136,145.02254,TAS,2025-12-14,POINT (145.02254 -40.76136),gazetted
TAS_12656L,12656L,Big Duck Bay,BAY,WATERBODY,HYDROLOGY,-40.52946,144.72311,TAS,2025-12-14,POINT (144.72311 -40.52946),gazetted
TAS_17105H,17105H,Big Gulch,BAY,WATERBODY,HYDROLOGY,-39.95774,148.32524,TAS,2025-12-14,POINT (148.32524 -39.95774),gazetted
TAS_7791K,7791K,Big River Cove,BAY,WATERBODY,HYDROLOGY,-40.26442,148.09829,TAS,2025-12-14,POINT (148.09829 -40.26442),gazetted
TAS_10481G,10481G,Big Trumpeter Bay,BAY,WATERBODY,HYDROLOGY,-43.6244,146.87592,TAS,2025-12-14,POINT (146.87592 -43.6244),gazetted
TAS_3234P,3234P,Bilton Bay,BAY,WATERBODY,HYDROLOGY,-42.78779,147.25934,TAS,2025-12-14,POINT (147.25934 -42.78779),gazetted
TAS_4113M,4113M,Binalong Bay,BAY,WATERBODY,HYDROLOGY,-41.24455,148.29892,TAS,2025-12-14,POINT (148.29892 -41.24455),gazetted
TAS_14546K,14546K,Binalong Gulch,BAY,WATERBODY,HYDROLOGY,-41.24971,148.30857,TAS,2025-12-14,POINT (148.30857 -41.24971),gazetted
TAS_14121B,14121B,Binghams Bay,BAY,WATERBODY,HYDROLOGY,-41.90937,148.31918,TAS,2025-12-14,POINT (148.31918 -41.90937),gazetted
TAS_241F,241F,Birchs Bay,BAY,WATERBODY,HYDROLOGY,-43.17591,147.24131,TAS,2025-12-14,POINT (147.24131 -43.17591),gazetted
TAS_5370X,5370X,Birchs Inlet,BAY,WATERBODY,HYDROLOGY,-42.47839,145.46611,TAS,2025-12-14,POINT (145.46611 -42.47839),gazetted
TAS_5688A,5688A,Birthday Bay,BAY,WATERBODY,HYDROLOGY,-42.44537,145.2506,TAS,2025-12-14,POINT (145.2506 -42.44537),gazetted
TAS_2444T,2444T,Bivouac Bay,BAY,WATERBODY,HYDROLOGY,-43.12214,147.97341,TAS,2025-12-14,POINT (147.97341 -43.12214),gazetted
TAS_2179R,2179R,Black Jack Bight,BAY,WATERBODY,HYDROLOGY,-43.02096,147.62342,TAS,2025-12-14,POINT (147.62342 -43.02096),gazetted
TAS_16436J,16436J,Black Patch Bay,BAY,WATERBODY,HYDROLOGY,-42.29449,148.30094,TAS,2025-12-14,POINT (148.30094 -42.29449),gazetted
TAS_4114P,4114P,Blackhole,BAY,WATERBODY,HYDROLOGY,-43.61771,146.73745,TAS,2025-12-14,POINT (146.73745 -43.61771),gazetted
TAS_5369N,5369N,Blackman Bay,BAY,WATERBODY,HYDROLOGY,-42.86048,147.85823,TAS,2025-12-14,POINT (147.85823 -42.86048),gazetted
TAS_850P,850P,Blackmans Bay,BAY,WATERBODY,HYDROLOGY,-43.00413,147.32725,TAS,2025-12-14,POINT (147.32725 -43.00413),gazetted
TAS_458W,458W,Bluestone Bay,BAY,WATERBODY,HYDROLOGY,-42.10344,148.33445,TAS,2025-12-14,POINT (148.33445 -42.10344),gazetted
TAS_17026K,17026K,Blyth Bay,BAY,WATERBODY,HYDROLOGY,-39.75638,147.88245,TAS,2025-12-14,POINT (147.88245 -39.75638),gazetted
TAS_17027M,17027M,Boat Harbour,BAY,WATERBODY,HYDROLOGY,-39.84976,147.77955,TAS,2025-12-14,POINT (147.77955 -39.84976),gazetted
TAS_21927X,21927X,Boathole,BAY,WATERBODY,HYDROLOGY,-42.00793,147.79772,TAS,2025-12-14,POINT (147.79772 -42.00793),gazetted
TAS_10357X,10357X,Bob Halls Parlour,BAY,WATERBODY,HYDROLOGY,-43.51421,147.30054,TAS,2025-12-14,POINT (147.30054 -43.51421),gazetted
TAS_22600L,22600L,Boco Inlet,BAY,WATERBODY,HYDROLOGY,-41.72079,145.55157,TAS,2025-12-14,POINT (145.55157 -41.72079),gazetted
TAS_12466X,12466X,Bolduans Bay,BAY,WATERBODY,HYDROLOGY,-40.81238,145.07264,TAS,2025-12-14,POINT (145.07264 -40.81238),gazetted
TAS_5689C,5689C,Bond Bay,BAY,WATERBODY,HYDROLOGY,-43.25656,145.9164,TAS,2025-12-14,POINT (145.9164 -43.25656),gazetted
TAS_13278G,13278G,Bonnet Bay,BAY,WATERBODY,HYDROLOGY,-42.91404,146.14541,TAS,2025-12-14,POINT (146.14541 -42.91404),gazetted
TAS_16005E,16005E,Bonnet Bay,BAY,WATERBODY,HYDROLOGY,-42.2252,145.22324,TAS,2025-12-14,POINT (145.22324 -42.2252),gazetted
TAS_7558N,7558N,Boobyalla Inlet,BAY,WATERBODY,HYDROLOGY,-40.86821,147.88448,TAS,2025-12-14,POINT (147.88448 -40.86821),gazetted
TAS_12013D,12013D,Boomer Bay,BAY,WATERBODY,HYDROLOGY,-42.87061,147.83297,TAS,2025-12-14,POINT (147.83297 -42.87061),gazetted
TAS_2684H,2684H,Booming Bay,BAY,WATERBODY,HYDROLOGY,-42.64535,148.02632,TAS,2025-12-14,POINT (148.02632 -42.64535),gazetted
TAS_12014F,12014F,Boot Bay,BAY,WATERBODY,HYDROLOGY,-42.69211,147.94635,TAS,2025-12-14,POINT (147.94635 -42.69211),gazetted
TAS_16905P,16905P,Boullanger Bay,BAY,WATERBODY,HYDROLOGY,-40.67329,144.82052,TAS,2025-12-14,POINT (144.82052 -40.67329),gazetted
TAS_1336Q,1336Q,Boundary Bay,BAY,WATERBODY,HYDROLOGY,-41.92541,146.69178,TAS,2025-12-14,POINT (146.69178 -41.92541),gazetted
TAS_12191W,12191W,Boxalls Bay,BAY,WATERBODY,HYDROLOGY,-43.00821,147.84928,TAS,2025-12-14,POINT (147.84928 -43.00821),gazetted
TAS_15350B,15350B,Boyes Basin,BAY,WATERBODY,HYDROLOGY,-42.64513,146.24923,TAS,2025-12-14,POINT (146.24923 -42.64513),gazetted
TAS_3639P,3639P,Bramble Cove,BAY,WATERBODY,HYDROLOGY,-43.32581,145.99958,TAS,2025-12-14,POINT (145.99958 -43.32581),gazetted
TAS_1337S,1337S,Brandum Bay,BAY,WATERBODY,HYDROLOGY,-41.81399,146.6796,TAS,2025-12-14,POINT (146.6796 -41.81399),gazetted
TAS_12831J,12831J,Breakfast Bay,BAY,WATERBODY,HYDROLOGY,-42.08613,146.77509,TAS,2025-12-14,POINT (146.77509 -42.08613),gazetted
TAS_2183H,2183H,Breaknock Bay,BAY,WATERBODY,HYDROLOGY,-42.901,147.7732,TAS,2025-12-14,POINT (147.7732 -42.901),gazetted
TAS_6091A,6091A,Bream Bay,BAY,WATERBODY,HYDROLOGY,-43.4442,146.94893,TAS,2025-12-14,POINT (146.94893 -43.4442),gazetted
TAS_1605D,1605D,Brickmakers Bay,BAY,WATERBODY,HYDROLOGY,-40.85202,145.3672,TAS,2025-12-14,POINT (145.3672 -40.85202),gazetted
TAS_7029E,7029E,Brisbanes Bay,BAY,WATERBODY,HYDROLOGY,-42.38718,145.54489,TAS,2025-12-14,POINT (145.54489 -42.38718),gazetted
TAS_12832L,12832L,Brocks Bay,BAY,WATERBODY,HYDROLOGY,-42.20552,146.65352,TAS,2025-12-14,POINT (146.65352 -42.20552),gazetted
TAS_17107M,17107M,Brodies,BAY,WATERBODY,HYDROLOGY,-39.93672,148.33452,TAS,2025-12-14,POINT (148.33452 -39.93672),gazetted
TAS_12833N,12833N,Broken Bay,BAY,WATERBODY,HYDROLOGY,-42.11354,146.64568,TAS,2025-12-14,POINT (146.64568 -42.11354),gazetted
